author,status,title,update_time,url,word_count 
 江九仙, 连载中,成道之后, 2018-02-01 22:23:36,http://www.23us.so/xiaoshuo/19429.html, 284205字
 孔子骑驴, 连载中,无敌之扫地僧, 2018-02-02 07:59:06,http://www.23us.so/xiaoshuo/20924.html, 79193字
 跳舞, 连载中,源世界之天衍, 2018-02-02 12:03:55,http://www.23us.so/xiaoshuo/22793.html, 84186字
 关嘲, 连载中,俺是一个贼, 2018-02-03 17:54:03,http://www.23us.so/xiaoshuo/898.html, 375701字
 醉月散人, 连载中,一个裁缝的故事, 2018-02-03 21:46:43,http://www.23us.so/xiaoshuo/20671.html, 405360字
 别听雨说, 连载中,混在异界当医神, 2018-02-02 23:52:41,http://www.23us.so/xiaoshuo/22613.html, 268666字
 木蟲, 连载中,格斗劣等生, 2018-02-03 21:54:15,http://www.23us.so/xiaoshuo/22061.html, 372805字
 山海成空, 连载中,盗尽诸天世界, 2018-02-03 23:39:45,http://www.23us.so/xiaoshuo/20816.html, 117839字
 神游小胖, 连载中,传承铸造师, 2018-02-03 23:45:14,http://www.23us.so/xiaoshuo/16494.html, 3734004字
 左眼冰寒, 连载中,杀光穿越者, 2018-02-03 23:53:04,http://www.23us.so/xiaoshuo/22097.html, 238169字
 血足, 连载中,来自东方的猎魔人, 2018-02-03 23:41:59,http://www.23us.so/xiaoshuo/22960.html, 332493字
 树上灵猴, 连载中,逆宅雄起, 2018-02-05 11:53:43,http://www.23us.so/xiaoshuo/22795.html, 57128字
 缺个恋人, 连载中,异世之全能至尊, 2018-02-04 07:20:22,http://www.23us.so/xiaoshuo/21128.html, 77266字
 白白春润雨, 连载中,霉运之神, 2018-02-04 23:56:07,http://www.23us.so/xiaoshuo/20902.html, 451264字
 宝巨要崛起, 连载中,归来的宗师, 2017-10-26 01:37:45,http://www.23us.so/xiaoshuo/14951.html, 1883681字
 扫地大师, 连载中,七万年玄幻文明, 2017-10-15 11:44:25,http://www.23us.so/xiaoshuo/15130.html, 291130字
 许天默, 连载中,万灵愿, 2017-10-23 11:27:51,http://www.23us.so/xiaoshuo/18602.html, 129049字
 侯门女婿, 连载中,成为孙悟空, 2017-10-19 21:58:55,http://www.23us.so/xiaoshuo/19061.html, 1423068字
 第六至高神, 连载中,我有一个末世大世界, 2017-10-10 23:53:24,http://www.23us.so/xiaoshuo/18640.html, 339743字
 王玉锋, 连载中,双魂战, 2017-10-06 15:40:25,http://www.23us.so/xiaoshuo/539.html, 320247字
 粉嫩白兔, 连载中,专卖后悔药, 2017-10-01 09:13:17,http://www.23us.so/xiaoshuo/16146.html, 239239字
 叶夕秋, 连载中,降临之主, 2017-09-29 18:01:02,http://www.23us.so/xiaoshuo/8601.html, 151485字
 夫搂, 连载中,弑魔屠仙, 2017-09-21 00:52:57,http://www.23us.so/xiaoshuo/19007.html, 126102字
 动物保护协会, 连载中,权利的纳兰斯特, 2017-09-12 01:10:09,http://www.23us.so/xiaoshuo/16657.html, 110101字
 类人型生物, 连载中,基因工厂, 2017-09-15 06:22:28,http://www.23us.so/xiaoshuo/18721.html, 129526字
 御卡, 连载中,神卡学院, 2017-09-22 21:30:08,http://www.23us.so/xiaoshuo/19115.html, 198482字
 萧一剑, 连载中,无良商贩, 2017-09-26 14:22:20,http://www.23us.so/xiaoshuo/18666.html, 438812字
 驴十五, 连载中,古漠行, 2017-09-16 20:38:15,http://www.23us.so/xiaoshuo/18713.html, 95856字
 逍遥换自在, 连载中,最强神文, 2017-09-16 20:41:02,http://www.23us.so/xiaoshuo/18590.html, 22414字
 杀天勤, 连载中,源世界之杀神降世, 2017-09-17 12:19:47,http://www.23us.so/xiaoshuo/17734.html, 37710字
 李榕健, 连载中,偷换半小时, 2017-09-17 15:00:59,http://www.23us.so/xiaoshuo/16627.html, 170954字
 梦山千, 连载中,诸天邪君, 2017-09-16 21:35:00,http://www.23us.so/xiaoshuo/18615.html, 143092字
 天之寒暄, 连载中,绝影之剑, 2017-09-17 19:03:37,http://www.23us.so/xiaoshuo/18576.html, 47004字
 红城老圃, 连载中,重生在现代修仙, 2017-09-17 12:59:51,http://www.23us.so/xiaoshuo/18786.html, 1611436字
 卿忘心, 连载中,宿命轮回之第九世, 2017-09-17 15:57:47,http://www.23us.so/xiaoshuo/18828.html, 66866字
 追忆夜魄, 连载中,星震九天, 2017-09-17 19:16:32,http://www.23us.so/xiaoshuo/7304.html, 3599字
 槐荫之夏, 连载中,心翼, 2017-09-17 23:07:28,http://www.23us.so/xiaoshuo/13687.html, 94576字
 董芊荲, 连载中,大宣战神, 2017-09-17 19:37:57,http://www.23us.so/xiaoshuo/18835.html, 1486730字
 傻阿甘, 完本,都市大发明家, 2017-09-04 18:53:13,http://www.23us.so/xiaoshuo/18272.html, 3163740字
 指尖ing, 连载中,吾念苍穹, 2017-09-08 23:34:39,http://www.23us.so/xiaoshuo/17831.html, 43656字
 蓝叶虫, 连载中,麒麟之王, 2017-09-04 15:59:10,http://www.23us.so/xiaoshuo/7309.html, 6713字
 儒方, 连载中,我要做凡人, 2017-09-04 16:09:06,http://www.23us.so/xiaoshuo/16728.html, 564759字
 胡鹤颜宝宝, 连载中,憾梦西游, 2017-09-04 16:20:53,http://www.23us.so/xiaoshuo/15914.html, 3009717字
 一梦封神, 连载中,无限万界作死, 2017-09-04 19:04:02,http://www.23us.so/xiaoshuo/14813.html, 332208字
 以文入道, 连载中,老天开眼, 2017-09-04 19:22:35,http://www.23us.so/xiaoshuo/16786.html, 58705字
 以文入啊, 连载中,老天开眼, 2017-09-04 19:27:53,http://www.23us.so/xiaoshuo/17179.html, 51340字
 夏食, 连载中,超玄幻降临, 2017-09-04 20:14:25,http://www.23us.so/xiaoshuo/14940.html, 599363字
 不要涵霆, 连载中,噬星域, 2017-09-04 22:20:50,http://www.23us.so/xiaoshuo/18057.html, 215172字
 再难为水, 连载中,苍天的游戏, 2017-09-04 23:15:16,http://www.23us.so/xiaoshuo/17258.html, 108426字
 炒虾仁儿, 连载中,王者之忆, 2017-09-04 20:23:00,http://www.23us.so/xiaoshuo/16869.html, 233430字
 only唐僧, 连载中,我是唐三奘, 2017-09-04 23:17:21,http://www.23us.so/xiaoshuo/18172.html, 488168字
 糖小贰, 连载中,甜菜鸟的四只猫, 2017-09-04 20:13:45,http://www.23us.so/xiaoshuo/17341.html, 52166字
 黄校长, 连载中,无限循环游戏, 2017-09-05 00:18:00,http://www.23us.so/xiaoshuo/18269.html, 98108字
 九玄少主, 连载中,狩魔天启, 2017-09-05 13:48:15,http://www.23us.so/xiaoshuo/17862.html, 128598字
 一剑疯神, 连载中,踏破九重天之天地轮回, 2017-09-05 21:48:31,http://www.23us.so/xiaoshuo/17735.html, 302255字
 鸿飞万仞, 连载中,木叶元年秋, 2017-09-05 17:10:20,http://www.23us.so/xiaoshuo/17030.html, 69746字
 花开谁人知, 连载中,新月之地, 2017-09-05 20:49:57,http://www.23us.so/xiaoshuo/18174.html, 83308字
 月下菜花贼, 连载中,超级大厂长, 2017-09-06 00:08:24,http://www.23us.so/xiaoshuo/17873.html, 50159字
 月下听松, 连载中,人界战狂, 2017-09-06 18:50:58,http://www.23us.so/xiaoshuo/18360.html, 219166字
 炉中火暖你我, 连载中,美利坚仓储淘宝王, 2017-09-06 06:03:58,http://www.23us.so/xiaoshuo/15558.html, 3959067字
 冷贝贝, 连载中,奥丁海, 2017-08-29 02:09:53,http://www.23us.so/xiaoshuo/17765.html, 239308字
 铁牛仙, 连载中,都市之最强天师系统, 2017-08-29 12:26:31,http://www.23us.so/xiaoshuo/15117.html, 26483字
 乐欧铁, 连载中,一贷天骄, 2017-08-29 13:11:17,http://www.23us.so/xiaoshuo/17647.html, 56903字
 鸡发, 连载中,喵星人造反记, 2017-08-29 14:02:25,http://www.23us.so/xiaoshuo/16940.html, 584380字
 冷面花少, 连载中,魂天燃, 2017-08-29 18:59:27,http://www.23us.so/xiaoshuo/17871.html, 18393字
 我最白, 连载中,至高反派, 2017-08-29 16:55:39,http://www.23us.so/xiaoshuo/15495.html, 7812字
 非雾非樱, 连载中,浮世魔君, 2017-08-29 19:16:30,http://www.23us.so/xiaoshuo/17995.html, 308674字
 五陵, 连载中,神级情绪系统, 2017-08-30 00:54:28,http://www.23us.so/xiaoshuo/15376.html, 2402274字
 小哈利, 完本,哈利波特之超级法神, 2017-08-29 19:49:12,http://www.23us.so/xiaoshuo/17996.html, 3828126字
 猪三不, 完本,掌御星辰, 2017-08-30 01:09:21,http://www.23us.so/xiaoshuo/18006.html, 10349694字
 灸婺乂, 连载中,兽人之人面兽心, 2017-08-30 10:58:26,http://www.23us.so/xiaoshuo/17224.html, 16245字
 余清由, 连载中,阴差的小鬼, 2017-08-30 13:15:33,http://www.23us.so/xiaoshuo/16854.html, 31016字
 冬天的蚂蚁, 连载中,寻剑山, 2017-08-30 22:53:32,http://www.23us.so/xiaoshuo/17736.html, 38460字
 李家老店, 连载中,三界工作证, 2017-08-31 13:35:51,http://www.23us.so/xiaoshuo/15719.html, 899288字
 凌乱的小道, 连载中,道神, 2017-08-31 16:01:34,http://www.23us.so/xiaoshuo/1558.html, 103513字
 跳舞, 完本,天骄无双, 2017-08-30 22:05:03,http://www.23us.so/xiaoshuo/18046.html, 7654610字
 彼岸冥使, 连载中,天穹武破, 2017-09-02 00:23:38,http://www.23us.so/xiaoshuo/16670.html, 43858字
 雨中忆醉, 连载中,花都特战狼王, 2017-08-26 07:04:33,http://www.23us.so/xiaoshuo/15554.html, 4894322字
 八百八十八度, 连载中,我的贴身女巫, 2017-08-28 00:44:49,http://www.23us.so/xiaoshuo/15021.html, 919921字
 血亲至上, 连载中,血亲至上：初醒, 2017-08-28 00:59:05,http://www.23us.so/xiaoshuo/17435.html, 25066字
 唐家三少, 连载中,神印王座, 2017-08-26 12:05:10,http://www.23us.so/xiaoshuo/17845.html, 5915862字
 滚开, 完本,巫师世界, 2017-08-28 08:14:44,http://www.23us.so/xiaoshuo/17929.html, 5002548字
 南宫南庄, 连载中,异世修行之旅, 2017-08-28 09:14:36,http://www.23us.so/xiaoshuo/7979.html, 294929字
 风吹梧桐01, 连载中,超级败家仔, 2017-08-21 21:36:27,http://www.23us.so/xiaoshuo/14663.html, 849954字
 天际衡星, 连载中,乱斗武者, 2017-08-24 21:02:04,http://www.23us.so/xiaoshuo/16669.html, 226149字
 江夙, 连载中,混劫天, 2017-08-17 08:10:38,http://www.23us.so/xiaoshuo/17065.html, 97868字
 漆夜凌峰, 连载中,轮回问, 2017-08-17 17:11:20,http://www.23us.so/xiaoshuo/16632.html, 51792字
 璇羽1417, 连载中,超武宗师, 2017-08-17 19:31:07,http://www.23us.so/xiaoshuo/17362.html, 75143字
 老牛角弯弯, 连载中,混在当代修真界, 2017-08-17 14:25:53,http://www.23us.so/xiaoshuo/17132.html, 34054字
 夜羽修罗, 连载中,奇门散手, 2017-08-17 17:54:07,http://www.23us.so/xiaoshuo/2134.html, 3431字
 开梦, 连载中,最强侠者, 2017-08-17 21:46:17,http://www.23us.so/xiaoshuo/17212.html, 115346字
 但求朝夕, 连载中,虫族主宰系统, 2017-08-17 23:20:50,http://www.23us.so/xiaoshuo/16175.html, 183016字
 帝释天02, 连载中,混沌古祖, 2017-08-17 21:48:44,http://www.23us.so/xiaoshuo/17297.html, 1422503字
 合肥愣头青, 连载中,狐狸洞走出来的修仙者, 2017-08-17 22:11:35,http://www.23us.so/xiaoshuo/16950.html, 93007字
 烽火戏诸侯, 连载中,雪中悍刀行, 2017-08-17 23:34:17,http://www.23us.so/xiaoshuo/5458.html, 9638字
 会说话的肘子, 连载中,我是大玩家, 2017-08-18 11:48:02,http://www.23us.so/xiaoshuo/14630.html, 3270673字
 烧肉君, 连载中,宇跃记, 2017-08-18 01:00:16,http://www.23us.so/xiaoshuo/17476.html, 1191044字
 常欢乐, 连载中,重生之娱乐修仙, 2017-08-18 00:04:34,http://www.23us.so/xiaoshuo/14271.html, 339142字
 清风和畅, 连载中,梦雨起烟华, 2017-08-18 12:49:35,http://www.23us.so/xiaoshuo/17033.html, 86576字
 鱼太公, 连载中,一界之陵, 2017-08-18 15:14:38,http://www.23us.so/xiaoshuo/16706.html, 54758字
 心夜, 连载中,求之不得之仙缘, 2017-08-18 16:37:17,http://www.23us.so/xiaoshuo/11339.html, 21735字
 reyoooo, 连载中,重生成触手怪, 2017-08-18 20:39:42,http://www.23us.so/xiaoshuo/1977.html, 92096字
 南墙壁虎, 连载中,我在西陆修炼, 2017-12-16 17:25:41,http://www.23us.so/xiaoshuo/22015.html, 150094字
 reyoooo.QD, 连载中,重生成触手怪, 2017-08-18 20:40:38,http://www.23us.so/xiaoshuo/15717.html, 5138209字
 辗转一叶, 连载中,摩诃精义, 2017-08-18 21:37:30,http://www.23us.so/xiaoshuo/16848.html, 81780字
 黄山忆, 连载中,玄界澡堂, 2017-08-18 23:39:39,http://www.23us.so/xiaoshuo/16247.html, 1646929字
 火神之锤, 连载中,我是一个假神, 2017-12-16 18:27:46,http://www.23us.so/xiaoshuo/21800.html, 300131字
 起门, 连载中,渡体：无边暗夜, 2017-12-16 18:27:46,http://www.23us.so/xiaoshuo/21905.html, 190097字
 青言细语, 连载中,九祖剑帝, 2017-12-17 00:54:49,http://www.23us.so/xiaoshuo/18773.html, 50293字
 衰鱼, 连载中,魔术力量, 2017-12-17 11:24:15,http://www.23us.so/xiaoshuo/21048.html, 601040字
 二八九, 连载中,天地锻, 2017-12-17 16:09:41,http://www.23us.so/xiaoshuo/20874.html, 238976字
 非常铭, 连载中,苍茫变, 2017-12-17 11:25:49,http://www.23us.so/xiaoshuo/20194.html, 129138字
 爱吃鱼的李白, 连载中,军师法则, 2017-12-17 15:57:52,http://www.23us.so/xiaoshuo/22529.html, 70764字
 我不是那个谁, 连载中,亲，请牵起我的手, 2017-12-16 22:17:39,http://www.23us.so/xiaoshuo/18444.html, 687190字
 文房, 连载中,神仙三国, 2017-12-16 23:46:36,http://www.23us.so/xiaoshuo/21872.html, 735469字
 湮灭九州, 连载中,我的第一把刀, 2017-12-17 20:17:19,http://www.23us.so/xiaoshuo/21895.html, 85662字
 三只椰子猫, 连载中,来自星的你, 2017-12-18 09:56:14,http://www.23us.so/xiaoshuo/22561.html, 297字
 王吾, 连载中,巫师神座, 2017-12-18 17:00:16,http://www.23us.so/xiaoshuo/16292.html, 5674486字
 铁打流水, 连载中,桃源深深之冰火双雄, 2017-12-17 23:39:33,http://www.23us.so/xiaoshuo/19533.html, 137419字
 L承, 连载中,九重武神, 2017-12-18 13:51:47,http://www.23us.so/xiaoshuo/22569.html, 74613字
 素手画梦, 连载中,重生六零逆袭记, 2017-12-18 15:03:09,http://www.23us.so/xiaoshuo/14393.html, 162046字
 是没钱害了我, 连载中,不爽剧情毁灭者, 2017-12-18 11:39:39,http://www.23us.so/xiaoshuo/17580.html, 222707字
 紫昙风白, 连载中,无上星缘, 2017-12-18 10:52:05,http://www.23us.so/xiaoshuo/14723.html, 49592字
 牧尘客, 连载中,都市罪梦, 2017-12-18 19:05:31,http://www.23us.so/xiaoshuo/20691.html, 228103字
 莫吃蛋, 连载中,异位面入侵计划, 2017-12-13 22:58:55,http://www.23us.so/xiaoshuo/21230.html, 127293字
 夜嘲, 连载中,帝欲长生, 2017-12-13 23:10:49,http://www.23us.so/xiaoshuo/22054.html, 56160字
 天s帝, 连载中,商业王朝崛起, 2017-12-14 16:12:43,http://www.23us.so/xiaoshuo/22242.html, 220959字
 周星, 完本,祖树, 2017-12-14 11:21:26,http://www.23us.so/xiaoshuo/22360.html, 593697字
 不是巫师, 连载中,无穷之旅, 2017-12-14 21:52:55,http://www.23us.so/xiaoshuo/18023.html, 710469字
 乐枫子, 连载中,万世道祖, 2017-12-14 18:21:44,http://www.23us.so/xiaoshuo/21706.html, 449816字
 板凳宽, 连载中,撼星空, 2017-12-15 09:17:16,http://www.23us.so/xiaoshuo/22302.html, 329742字
 隐为者, 连载中,极品辅助系统, 2017-12-15 00:15:47,http://www.23us.so/xiaoshuo/16138.html, 205007字
 宅猫一只, 连载中,见习法师的海盗日记, 2017-12-15 11:02:49,http://www.23us.so/xiaoshuo/17775.html, 1709273字
 灯火如晦, 连载中,公元一千年的巫师, 2017-12-15 12:37:46,http://www.23us.so/xiaoshuo/17105.html, 1016357字
 暴走天王, 连载中,冒险大直播, 2017-12-15 12:09:05,http://www.23us.so/xiaoshuo/21210.html, 1126034字
 相思洗红豆, 连载中,英雄信条, 2017-12-15 13:46:07,http://www.23us.so/xiaoshuo/826.html, 1244字
 漫天歌, 连载中,横行万界, 2017-12-15 18:55:58,http://www.23us.so/xiaoshuo/22007.html, 70296字
 云海之南, 连载中,万界武器店, 2017-12-16 01:15:11,http://www.23us.so/xiaoshuo/14365.html, 358783字
 孔长生, 连载中,玄界天气预报, 2017-12-15 20:56:29,http://www.23us.so/xiaoshuo/18331.html, 162188字
 一木林夕, 连载中,妖灵帝君, 2017-12-16 02:50:42,http://www.23us.so/xiaoshuo/22450.html, 77484字
 汤怀, 连载中,冰河时代：第五大陆, 2017-12-16 10:26:45,http://www.23us.so/xiaoshuo/22192.html, 575040字
 今香, 连载中,止玄记, 2017-12-16 15:57:28,http://www.23us.so/xiaoshuo/22216.html, 389059字
 一人王, 连载中,王者神碑, 2017-12-21 22:28:20,http://www.23us.so/xiaoshuo/21464.html, 156685字
 漫漫写, 连载中,瑟瑟发抖的异世界, 2017-12-21 14:31:53,http://www.23us.so/xiaoshuo/20258.html, 204950字
 弓虽六吧, 连载中,源星复苏, 2017-12-21 23:52:34,http://www.23us.so/xiaoshuo/19604.html, 143697字
 锤子人生, 连载中,应龙战神传, 2017-12-21 21:32:51,http://www.23us.so/xiaoshuo/20189.html, 594547字
 石中溪, 连载中,千古第一祭祀官, 2017-12-21 22:20:32,http://www.23us.so/xiaoshuo/20818.html, 1142535字
 墨竹无香, 连载中,灵修传奇, 2017-12-16 17:17:49,http://www.23us.so/xiaoshuo/22286.html, 139602字
 机械怀表, 连载中,电影科技, 2017-12-22 18:22:13,http://www.23us.so/xiaoshuo/19565.html, 152278字
 如你唯美叹息, 连载中,武极混沌, 2017-12-22 20:57:26,http://www.23us.so/xiaoshuo/18412.html, 248889字
 失忆鑫鑫, 连载中,战乾灵破, 2017-12-22 20:59:00,http://www.23us.so/xiaoshuo/17166.html, 96163字
 见地, 连载中,十伤花, 2017-12-22 21:03:46,http://www.23us.so/xiaoshuo/15378.html, 65819字
 东门庆之, 连载中,海洋直播间, 2017-12-22 20:57:26,http://www.23us.so/xiaoshuo/18467.html, 286455字
 乌山云雨, 连载中,傲天狂尊, 2017-12-22 22:10:46,http://www.23us.so/xiaoshuo/22799.html, 14120368字
 鹦鹉缘, 连载中,巫师旅途, 2017-12-22 20:59:02,http://www.23us.so/xiaoshuo/19124.html, 690756字
 风倾语, 连载中,万古神寂, 2017-12-22 20:59:15,http://www.23us.so/xiaoshuo/19912.html, 166773字
 相思洗红豆, 连载中,万法梵医, 2017-12-22 21:29:30,http://www.23us.so/xiaoshuo/14199.html, 1037638字
 两天一顿饭, 连载中,道圣传奇, 2017-12-22 22:20:45,http://www.23us.so/xiaoshuo/16240.html, 264990字
 拂月上西楼, 连载中,遗民传奇, 2017-12-22 22:21:41,http://www.23us.so/xiaoshuo/16065.html, 292721字
 丙己戈, 连载中,来自地球的杂货店, 2017-12-22 22:22:03,http://www.23us.so/xiaoshuo/14701.html, 250141字
 狂奔的屎壳郎, 连载中,大同之道, 2017-12-23 18:21:20,http://www.23us.so/xiaoshuo/22607.html, 331380字
 狂风吹吹吹, 连载中,战卡之王, 2017-12-22 22:21:42,http://www.23us.so/xiaoshuo/16445.html, 566711字
 小小秋夜, 连载中,万界奸商, 2017-12-23 18:22:47,http://www.23us.so/xiaoshuo/19933.html, 75287字
 九鼎大少, 连载中,万能金钱系统, 2017-12-23 18:21:28,http://www.23us.so/xiaoshuo/20783.html, 515309字
 金老妖, 连载中,万界网络, 2017-12-23 19:35:43,http://www.23us.so/xiaoshuo/22309.html, 634885字
 至尊虾球, 连载中,丧心王冠, 2017-12-22 22:22:04,http://www.23us.so/xiaoshuo/17245.html, 557867字
 金老妖, 连载中,万界网络, 2017-12-23 19:35:43,http://www.23us.so/xiaoshuo/20601.html, 602387字
 我不是十五, 连载中,凡体仙风, 2017-12-23 20:49:41,http://www.23us.so/xiaoshuo/19548.html, 140936字
 马遥力, 连载中,木子传记——结境, 2017-12-23 22:52:46,http://www.23us.so/xiaoshuo/22648.html, 149596字
 包有魚, 连载中,生存难度S级, 2017-12-24 01:03:48,http://www.23us.so/xiaoshuo/18189.html, 446961字
 帅酷狂霸拽, 连载中,都市异少年, 2017-12-24 11:28:47,http://www.23us.so/xiaoshuo/22649.html, 54345字
 火瓢虫, 连载中,新月魔发师, 2017-12-24 08:57:46,http://www.23us.so/xiaoshuo/20294.html, 191787字
 散电光轮, 连载中,奥术执政官, 2017-12-24 09:00:43,http://www.23us.so/xiaoshuo/21618.html, 564985字
 企鹅族长, 连载中,苏灵剑之命运, 2017-12-24 08:51:00,http://www.23us.so/xiaoshuo/21267.html, 639044字
 执笔封神, 连载中,都市武道狂徒, 2017-12-24 14:13:51,http://www.23us.so/xiaoshuo/21777.html, 314335字
 观云海, 连载中,逆战仙魔, 2017-12-24 16:26:19,http://www.23us.so/xiaoshuo/14913.html, 3221447字
 暮烽, 连载中,天星九涅, 2017-12-24 20:38:13,http://www.23us.so/xiaoshuo/22833.html, 150607字
 长白小火车, 连载中,傲闯青云, 2017-12-24 19:26:55,http://www.23us.so/xiaoshuo/22409.html, 277994字
 将臣之名, 连载中,镇压老婆大人, 2017-12-24 19:34:17,http://www.23us.so/xiaoshuo/20156.html, 17627字
 伊青留雪, 连载中,空谷栈道, 2017-12-24 18:56:32,http://www.23us.so/xiaoshuo/21409.html, 70139字
 善断灵狐, 连载中,全球修炼时代, 2017-12-22 22:25:21,http://www.23us.so/xiaoshuo/16140.html, 1061663字
 澜柯, 连载中,昆仑九歌, 2017-12-22 22:23:05,http://www.23us.so/xiaoshuo/15433.html, 394982字
 夜凉若水, 连载中,巨兽狂巫, 2017-12-22 22:23:05,http://www.23us.so/xiaoshuo/14446.html, 230566字
 麦哈小畅, 连载中,绝世弓修, 2017-12-24 20:55:55,http://www.23us.so/xiaoshuo/22899.html, 229315字
 风痕蝶影, 连载中,天道进化之路, 2017-12-22 22:26:48,http://www.23us.so/xiaoshuo/15074.html, 504977字
 贝茵斯都, 连载中,贝茵斯都, 2017-12-22 22:53:26,http://www.23us.so/xiaoshuo/22425.html, 84136字
 大虾就鸡蛋, 连载中,我在商朝有块地, 2017-12-22 22:48:29,http://www.23us.so/xiaoshuo/16345.html, 2075202字
 朝青暮雪, 连载中,米丹盖尔, 2017-12-22 22:49:00,http://www.23us.so/xiaoshuo/13980.html, 18742字
 壶山小农, 连载中,宅之崛起, 2017-12-22 22:49:05,http://www.23us.so/xiaoshuo/14897.html, 2412284字
 残剑, 连载中,剑道邪尊, 2017-12-22 22:52:56,http://www.23us.so/xiaoshuo/1777.html, 5778647字
 星耀乾坤, 连载中,封神记事, 2017-12-22 22:48:51,http://www.23us.so/xiaoshuo/970.html, 241631字
 山人有妙计, 连载中,传奇族长, 2017-12-22 22:53:27,http://www.23us.so/xiaoshuo/14838.html, 9716718字
 神域杀手, 连载中,最强丹药系统, 2017-12-22 22:54:02,http://www.23us.so/xiaoshuo/2002.html, 227610字
 京城浪子, 连载中,雅拉冒险笔记, 2017-12-22 22:54:02,http://www.23us.so/xiaoshuo/455.html, 2418字
 道在不可见, 连载中,无尽神器, 2017-12-22 22:54:02,http://www.23us.so/xiaoshuo/1132.html, 707895字
 五百五十五, 连载中,天宇屠龙, 2017-12-23 00:37:53,http://www.23us.so/xiaoshuo/18595.html, 121148字
 四颗小奶牙, 连载中,仙医养成攻略, 2017-12-22 23:58:50,http://www.23us.so/xiaoshuo/20101.html, 71352字
 司徒老鼎, 连载中,熔炼成神, 2017-12-23 14:25:37,http://www.23us.so/xiaoshuo/21729.html, 87008字
 小妖陌离, 完本,月华无伤：痴傻王爷小妖妃, 2017-12-23 01:18:22,http://www.23us.so/xiaoshuo/22806.html, 74505字
 凰中鲤, 连载中,巫界之无限火力, 2017-12-18 19:25:22,http://www.23us.so/xiaoshuo/15443.html, 2419571字
 小灰雀, 连载中,大天匠, 2017-12-23 12:50:01,http://www.23us.so/xiaoshuo/22831.html, 697692字
 廖均强, 连载中,闪光猎人, 2017-12-19 00:36:24,http://www.23us.so/xiaoshuo/16809.html, 56608字
 空城旧梦, 连载中,哈利波特之路易斯, 2017-12-19 01:10:27,http://www.23us.so/xiaoshuo/19047.html, 1306669字
 子初本天真, 连载中,一点星芒, 2017-12-19 15:52:11,http://www.23us.so/xiaoshuo/21137.html, 767299字
 垂天之翼, 完本,美国英雄, 2017-12-19 16:23:43,http://www.23us.so/xiaoshuo/22628.html, 3960210字
 吾家小熊猫, 连载中,都市之无敌宝箱系统, 2017-12-19 17:01:41,http://www.23us.so/xiaoshuo/18622.html, 188322字
 慵懒的小龙猫, 连载中,玄枫记, 2017-12-19 21:40:42,http://www.23us.so/xiaoshuo/22147.html, 381834字
 颠疯战犯, 连载中,重开地府, 2017-12-19 19:55:07,http://www.23us.so/xiaoshuo/22072.html, 798679字
 炽三刀, 连载中,乱世帝天, 2017-12-19 22:53:31,http://www.23us.so/xiaoshuo/20232.html, 228980字
 归雁北飞, 连载中,我的餐饮系统, 2017-12-19 21:53:08,http://www.23us.so/xiaoshuo/20367.html, 371807字
 宅阿男, 连载中,坏蛋之风云再起2, 2017-12-19 12:10:23,http://www.23us.so/xiaoshuo/7052.html, 246709字
 尹口丘山, 连载中,无世界论, 2017-12-20 00:08:05,http://www.23us.so/xiaoshuo/21117.html, 48103字
 青咲, 连载中,重启异世界之门, 2017-12-20 08:34:19,http://www.23us.so/xiaoshuo/22656.html, 74124字
 L承, 连载中,玄体武神, 2017-12-20 11:53:29,http://www.23us.so/xiaoshuo/22636.html, 22704字
 东勿邪, 连载中,大罗飞仙, 2017-12-20 16:51:31,http://www.23us.so/xiaoshuo/21809.html, 252041字
 三脚架, 连载中,吾名雷恩, 2017-12-20 23:07:17,http://www.23us.so/xiaoshuo/15359.html, 3844963字
 逆问, 连载中,逆问苍穹, 2017-12-20 23:14:42,http://www.23us.so/xiaoshuo/21739.html, 200784字
 上古风龙, 连载中,一朵兽人花, 2017-12-21 08:23:17,http://www.23us.so/xiaoshuo/22171.html, 197580字
 我不是无情, 连载中,汤十三的仙途, 2017-12-20 23:42:36,http://www.23us.so/xiaoshuo/21982.html, 80577字
 十心果, 连载中,龙詟, 2017-12-12 06:23:52,http://www.23us.so/xiaoshuo/20725.html, 103366字
 玉家小枫, 连载中,异界最黑骑士, 2017-12-12 09:16:18,http://www.23us.so/xiaoshuo/18450.html, 224065字
 这个小黄瓜, 连载中,天碑：天悲, 2017-12-12 12:30:09,http://www.23us.so/xiaoshuo/21970.html, 95178字
 马家小道士, 连载中,天师爱上僵师, 2017-12-12 13:39:14,http://www.23us.so/xiaoshuo/22029.html, 462883字
 阿紬尔, 连载中,苍穹在希望的卡西历德, 2017-12-12 11:26:23,http://www.23us.so/xiaoshuo/17615.html, 109682字
 L承, 连载中,傲世神杰, 2017-12-12 13:43:44,http://www.23us.so/xiaoshuo/22087.html, 10353字
 九个栗子, 连载中,信了你的邪, 2017-12-12 16:53:59,http://www.23us.so/xiaoshuo/19667.html, 267251字
 穿过红尘, 连载中,镇妖册, 2017-12-12 21:02:00,http://www.23us.so/xiaoshuo/15796.html, 3664302字
 谚语槟榔, 连载中,芜途, 2017-12-12 22:21:45,http://www.23us.so/xiaoshuo/21746.html, 400449字
